county_id,county_name,state,population
29131,Miller County,Missouri,78059
50015,Lamoille County,Vermont,67504
45001,Abbeville County,South Carolina,52751
5103,Ouachita County,Arkansas,40964
19149,Plymouth County,Iowa,40628
29175,Randolph County,Missouri,42081
17165,Saline County,Illinois,70453
51099,King George County,Virginia,61231
46081,Lawrence County,South Dakota,61804
48149,Fayette County,Texas,79945
42067,Juniata County,Pennsylvania,68498
21081,Grant County,Kentucky,45503
54097,Upshur County,West Virginia,56873
35029,Luna County,New Mexico,61933
21217,Taylor County,Kentucky,52847
12133,Washington County,Florida,74839
19017,Bremer County,Iowa,60527
22121,West Baton Rouge Parish,Louisiana,56043
29055,Crawford County,Missouri,78200
18181,White County,Indiana,45060
26101,Manistee County,Michigan,66803
37091,Hertford County,North Carolina,52863
37053,Currituck County,North Carolina,42499
27153,Todd County,Minnesota,45978
21137,Lincoln County,Kentucky,53989
48007,Aransas County,Texas,66422
51790,Staunton,Virginia,49655
55137,Waushara County,Wisconsin,69362
47081,Hickman County,Tennessee,66845
22085,Sabine Parish,Louisiana,57966
54005,Boone County,West Virginia,61127
31047,Dawson County,Nebraska,41371
48331,Milam County,Texas,43488
5027,Columbia County,Arkansas,42575
1133,Winston County,Alabama,51497
5111,Poinsett County,Arkansas,45291
26137,Otsego County,Michigan,54663
32001,Churchill County,Nevada,79333
26143,Roscommon County,Michigan,76146
21183,Ohio County,Kentucky,55524
51600,Fairfax,Virginia,51006
18143,Scott County,Indiana,50304
48365,Panola County,Texas,55615
18041,Fayette County,Indiana,57589
51139,Page County,Virginia,58915
26109,Menominee County,Michigan,70290
13111,Fannin County,Georgia,40244
55049,Iowa County,Wisconsin,40248
54009,Brooke County,West Virginia,72280
8039,Elbert County,Colorado,59344
37117,Martin County,North Carolina,64134
40009,Beckham County,Oklahoma,71806
21133,Letcher County,Kentucky,73595
51027,Buchanan County,Virginia,57533
20191,Sumner County,Kansas,68842
22075,Plaquemines Parish,Louisiana,51544
48219,Hockley County,Texas,54781
21205,Rowan County,Kentucky,48664
8107,Routt County,Colorado,50645
39105,Meigs County,Ohio,76360
21115,Johnson County,Kentucky,70525
54027,Hampshire County,West Virginia,58209
28057,Itawamba County,Mississippi,44649
20175,Seward County,Kansas,52050
28079,Leake County,Mississippi,62004
26009,Antrim County,Michigan,55277
13035,Butts County,Georgia,73047
13081,Crisp County,Georgia,51370
16031,Cassia County,Idaho,64029
48293,Limestone County,Texas,48564
8119,Teller County,Colorado,66500
29147,Nodaway County,Missouri,59121
26133,Osceola County,Michigan,75210
29195,Saline County,Missouri,73106
18149,Starke County,Indiana,76223
37033,Caswell County,North Carolina,69083
22007,Assumption Parish,Louisiana,73389
28039,George County,Mississippi,70051
27093,Meeker County,Minnesota,61203
45039,Fairfield County,South Carolina,71985
13205,Mitchell County,Georgia,62600
48179,Gray County,Texas,43748
29177,Ray County,Missouri,79966
54109,Wyoming County,West Virginia,76285
18047,Franklin County,Indiana,76895
13033,Burke County,Georgia,72326
48225,Houston County,Texas,73447
13107,Emanuel County,Georgia,54033
12123,Taylor County,Florida,42856
51147,Prince Edward County,Virginia,70693
5019,Clark County,Arkansas,78109
1111,Randolph County,Alabama,46317
47057,Grainger County,Tennessee,56273
47111,Macon County,Tennessee,40372
46135,Yankton County,South Dakota,53910
20149,Pottawatomie County,Kansas,51657
13085,Dawson County,Georgia,73568
41027,Hood River County,Oregon,74965
17083,Jersey County,Illinois,66585
51169,Scott County,Virginia,52057
16075,Payette County,Idaho,59778
29119,McDonald County,Missouri,77833
16053,Jerome County,Idaho,64900
1007,Bibb County,Alabama,56130
22077,Pointe Coupee Parish,Louisiana,73846
5057,Hempstead County,Arkansas,63750
8075,Logan County,Colorado,67480
39175,Wyandot County,Ohio,51816
19123,Mahaska County,Iowa,41620
17085,Jo Daviess County,Illinois,49103
22111,Union Parish,Louisiana,71622
41015,Curry County,Oregon,46933
51163,Rockbridge County,Virginia,60390
56039,Teton County,Wyoming,64238
1099,Monroe County,Alabama,43647
40001,Adair County,Oklahoma,41343
51670,Hopewell,Virginia,62422
48341,Moore County,Texas,75180
17173,Shelby County,Illinois,62785
45011,Barnwell County,South Carolina,43649
53003,Asotin County,Washington,74845
28139,Tippah County,Mississippi,53846
5083,Logan County,Arkansas,55838
40139,Texas County,Oklahoma,74774
47133,Overton County,Tennessee,73450
17051,Fayette County,Illinois,70069
29083,Henry County,Missouri,69702
22043,Grant Parish,Louisiana,75121
19183,Washington County,Iowa,50390
47151,Scott County,Tennessee,41336
13119,Franklin County,Georgia,69308
48489,Willacy County,Texas,70387
47129,Morgan County,Tennessee,54801
5149,Yell County,Arkansas,58846
17145,Perry County,Illinois,77220
31067,Gage County,Nebraska,41669
48233,Hutchinson County,Texas,71101
21005,Anderson County,Kentucky,45828
48057,Calhoun County,Texas,50735
22093,St. James Parish,Louisiana,61490
26089,Leelanau County,Michigan,78468
28101,Newton County,Mississippi,60024
51075,Goochland County,Virginia,62076
27105,Nobles County,Minnesota,48956
28043,Grenada County,Mississippi,58587
13291,Union County,Georgia,58402
13189,McDuffie County,Georgia,46367
54043,Lincoln County,West Virginia,71204
48457,Tyler County,Texas,47186
27157,Wabasha County,Minnesota,70582
13237,Putnam County,Georgia,57752
55125,Vilas County,Wisconsin,65529
21051,Clay County,Kentucky,69530
6011,Colusa County,California,76693
21167,Mercer County,Kentucky,76836
18075,Jay County,Indiana,65215
16013,Blaine County,Idaho,55216
13321,Worth County,Georgia,73448
5003,Ashley County,Arkansas,51994
51820,Waynesboro,Virginia,63668
5029,Conway County,Arkansas,75313
26129,Ogemaw County,Michigan,56060
13199,Meriwether County,Georgia,42739
37079,Greene County,North Carolina,74424
18153,Sullivan County,Indiana,52353
13091,Dodge County,Georgia,60339
40153,Woodward County,Oklahoma,48234
18119,Owen County,Indiana,58804
41031,Jefferson County,Oregon,44099
38093,Stutsman County,North Dakota,44727
56041,Uinta County,Wyoming,60951
37115,Madison County,North Carolina,69664
19191,Winneshiek County,Iowa,55125
49007,Carbon County,Utah,48111
20021,Cherokee County,Kansas,41809
19019,Buchanan County,Iowa,58972
29217,Vernon County,Missouri,62610
31043,Dakota County,Nebraska,51515
18147,Spencer County,Indiana,68038
31155,Saunders County,Nebraska,47865
20099,Labette County,Kansas,58209
54047,McDowell County,West Virginia,44951
53039,Klickitat County,Washington,70612
22083,Richland Parish,Louisiana,60716
49041,Sevier County,Utah,76449
37131,Northampton County,North Carolina,63342
27045,Fillmore County,Minnesota,61750
41013,Crook County,Oregon,43608
48089,Colorado County,Texas,43856
21231,Wayne County,Kentucky,45934
13303,Washington County,Georgia,65600
27057,Hubbard County,Minnesota,69534
55053,Jackson County,Wisconsin,63297
19105,Jones County,Iowa,40875
55119,Taylor County,Wisconsin,79349
48019,Bandera County,Texas,62552
19027,Carroll County,Iowa,79118
37185,Warren County,North Carolina,64532
22041,Franklin Parish,Louisiana,55793
29049,Clinton County,Missouri,53662
19021,Buena Vista County,Iowa,42912
28153,Wayne County,Mississippi,78972
55061,Kewaunee County,Wisconsin,43732
48123,DeWitt County,Texas,72375
19065,Fayette County,Iowa,66880
53049,Pacific County,Washington,46974
40091,McIntosh County,Oklahoma,58974
55001,Adams County,Wisconsin,56682
18049,Fulton County,Indiana,72333
22029,Concordia Parish,Louisiana,67920
27091,Martin County,Minnesota,49077
37149,Polk County,North Carolina,60622
28025,Clay County,Mississippi,68486
45049,Hampton County,South Carolina,52132
5113,Polk County,Arkansas,46026
5107,Phillips County,Arkansas,74175
27039,Dodge County,Minnesota,73830
37015,Bertie County,North Carolina,55089
4012,La Paz County,Arizona,43539
48177,Gonzales County,Texas,72339
21003,Allen County,Kentucky,66290
49013,Duchesne County,Utah,52451
16067,Minidoka County,Idaho,62571
1013,Butler County,Alabama,57937
29141,Morgan County,Missouri,62706
31177,Washington County,Nebraska,48573
19087,Henry County,Iowa,62872
48281,Lampasas County,Texas,44658
1091,Marengo County,Alabama,49143
35027,Lincoln County,New Mexico,60341
45081,Saluda County,South Carolina,75921
18015,Carroll County,Indiana,57246
21155,Marion County,Kentucky,50539
21027,Breckinridge County,Kentucky,56860
21017,Bourbon County,Kentucky,49619
35041,Roosevelt County,New Mexico,41624
24029,Kent County,Maryland,77960
17041,Douglas County,Illinois,63313
48253,Jones County,Texas,73868
46035,Davison County,South Dakota,62646
18117,Orange County,Indiana,49659
22037,East Feliciana Parish,Louisiana,40252
12059,Holmes County,Florida,75946
1087,Macon County,Alabama,72748
48161,Freestone County,Texas,58207
20041,Dickinson County,Kansas,50811
13105,Elbert County,Georgia,40420
19097,Jackson County,Iowa,52940
48285,Lavaca County,Texas,59949
55067,Langlade County,Wisconsin,50438
18123,Perry County,Indiana,72618
28141,Tishomingo County,Mississippi,47604
51127,New Kent County,Virginia,40610
17033,Crawford County,Illinois,41968
48337,Montague County,Texas,51872
30053,Lincoln County,Montana,58303
48299,Llano County,Texas,73570
28031,Covington County,Mississippi,47451
1107,Pickens County,Alabama,54212
28007,Attala County,Mississippi,48411
39125,Paulding County,Ohio,57915
48117,Deaf Smith County,Texas,70653
47041,DeKalb County,Tennessee,78649
47173,Union County,Tennessee,78895
27161,Waseca County,Minnesota,73084
47159,Smith County,Tennessee,52648
29157,Perry County,Missouri,70914
53001,Adams County,Washington,46029
13019,Berrien County,Georgia,59944
55047,Green Lake County,Wisconsin,77421
13229,Pierce County,Georgia,54707
29015,Benton County,Missouri,71165
48165,Gaines County,Texas,73019
6063,Plumas County,California,40074
20087,Jefferson County,Kansas,46734
51079,Greene County,Virginia,62360
27055,Houston County,Minnesota,64662
28159,Winston County,Mississippi,54492
5043,Drew County,Arkansas,58559
5001,Arkansas County,Arkansas,44075
21001,Adair County,Kentucky,68215
12079,Madison County,Florida,74669
8089,Otero County,Colorado,40972
29163,Pike County,Missouri,73095
17067,Hancock County,Illinois,69808
19157,Poweshiek County,Iowa,74958
21099,Hart County,Kentucky,79049
42093,Montour County,Pennsylvania,46094
21097,Harrison County,Kentucky,45484
8015,Chaffee County,Colorado,73873
29229,Wright County,Missouri,44204
6027,Inyo County,California,66436
36097,Schuyler County,New York,51031
13001,Appling County,Georgia,79951
28051,Holmes County,Mississippi,71299
13011,Banks County,Georgia,66237
19031,Cedar County,Iowa,49025
51141,Patrick County,Virginia,78671
29143,New Madrid County,Missouri,57837
56023,Lincoln County,Wyoming,76360
45061,Lee County,South Carolina,44830
48503,Young County,Texas,44688
13025,Brantley County,Georgia,55336
48133,Eastland County,Texas,79491
47085,Humphreys County,Tennessee,68196
47075,Haywood County,Tennessee,40941
51175,Southampton County,Virginia,68312
47171,Unicoi County,Tennessee,49575
46005,Beadle County,South Dakota,50321
48163,Frio County,Texas,48819
5047,Franklin County,Arkansas,41479
5053,Grant County,Arkansas,61791
28131,Stone County,Mississippi,55721
21147,McCreary County,Kentucky,55278
47091,Johnson County,Tennessee,57278
17045,Edgar County,Illinois,63106
13171,Lamar County,Georgia,52960
47049,Fentress County,Tennessee,70508
48035,Bosque County,Texas,41161
29155,Pemiscot County,Missouri,75125
35028,Los Alamos County,New Mexico,57535
13231,Pike County,Georgia,76809
21213,Simpson County,Kentucky,75437
13211,Morgan County,Georgia,67680
29186,Ste. Genevieve County,Missouri,55683
19043,Clayton County,Iowa,72883
2050,Bethel Census Area,Alaska,56919
6043,Mariposa County,California,62752
21207,Russell County,Kentucky,45945
17187,Warren County,Illinois,49386
55103,Richland County,Wisconsin,74185
37011,Avery County,North Carolina,61272
5121,Randolph County,Arkansas,68965
29053,Cooper County,Missouri,61961
21215,Spencer County,Kentucky,74436
51570,Colonial Heights,Virginia,64879
5067,Jackson County,Arkansas,58185
51193,Westmoreland County,Virginia,45779
35053,Socorro County,New Mexico,77601
17181,Union County,Illinois,56106
19171,Tama County,Iowa,74019
37199,Yancey County,North Carolina,64385
5037,Cross County,Arkansas,52242
19055,Delaware County,Iowa,41662
13017,Ben Hill County,Georgia,75296
46065,Hughes County,South Dakota,55672
54065,Morgan County,West Virginia,47232
42105,Potter County,Pennsylvania,74619
48145,Falls County,Texas,68470
17005,Bond County,Illinois,52766
29003,Andrew County,Missouri,60775
19083,Hardin County,Iowa,49597
19047,Crawford County,Iowa,41314
26019,Benzie County,Michigan,79392
8097,Pitkin County,Colorado,67179
5133,Sevier County,Arkansas,57156
32013,Humboldt County,Nevada,51684
51520,Bristol,Virginia,56535
47023,Chester County,Tennessee,79728
28017,Chickasaw County,Mississippi,61980
48415,Scurry County,Texas,69645
1067,Henry County,Alabama,70085
21161,Mason County,Kentucky,49023
25007,Dukes County,Massachusetts,52705
18121,Parke County,Indiana,46397
26079,Kalkaska County,Michigan,72221
51750,Radford,Virginia,45269
48051,Burleson County,Texas,66781
51029,Buckingham County,Virginia,72262
23021,Piscataquis County,Maine,45274
31159,Seward County,Nebraska,65972
13075,Cook County,Georgia,68888
5135,Sharp County,Arkansas,69849
5075,Lawrence County,Arkansas,77286
18139,Rush County,Indiana,51151
51025,Brunswick County,Virginia,65141
54091,Taylor County,West Virginia,47584
19059,Dickinson County,Iowa,43417
47181,Wayne County,Tennessee,63902
5141,Van Buren County,Arkansas,53466
12041,Gilchrist County,Florida,47002
51071,Giles County,Virginia,40252
21079,Garrard County,Kentucky,63942
1057,Fayette County,Alabama,77599
18045,Fountain County,Indiana,57371
1129,Washington County,Alabama,72282
19101,Jefferson County,Iowa,48309
48003,Andrews County,Texas,74093
54001,Barbour County,West Virginia,40274
55065,Lafayette County,Wisconsin,61599
20005,Atchison County,Kansas,65933
48289,Leon County,Texas,60598
21203,Rockcastle County,Kentucky,49188
47139,Polk County,Tennessee,40730
16045,Gem County,Idaho,50700
22027,Claiborne Parish,Louisiana,48896
48287,Lee County,Texas,64525
13183,Long County,Georgia,58413
17191,Wayne County,Illinois,54318
13271,Telfair County,Georgia,68359
30041,Hill County,Montana,58864
17101,Lawrence County,Illinois,43458
29013,Bates County,Missouri,41085
29059,Dallas County,Missouri,73067
40117,Pawnee County,Oklahoma,52683
55113,Sawyer County,Wisconsin,43524
13083,Dade County,Georgia,45734
19041,Clay County,Iowa,52277
48395,Robertson County,Texas,50726
28061,Jasper County,Mississippi,78023
54041,Lewis County,West Virginia,53189
17147,Piatt County,Illinois,58050
5089,Marion County,Arkansas,67117
20133,Neosho County,Kansas,77631
17039,De Witt County,Illinois,79868
28023,Clarke County,Mississippi,68676
55023,Crawford County,Wisconsin,52078
38077,Richland County,North Dakota,58087
19095,Iowa County,Iowa,59570
13133,Greene County,Georgia,64040
13163,Jefferson County,Georgia,46728
47005,Benton County,Tennessee,66445
8003,Alamosa County,Colorado,41907
13241,Rabun County,Georgia,65387
28129,Smith County,Mississippi,52713
54103,Wetzel County,West Virginia,64256
17023,Clark County,Illinois,64260
17159,Richland County,Illinois,65500
17131,Mercer County,Illinois,65015
51005,Alleghany County,Virginia,71324
17149,Pike County,Illinois,71249
51685,Manassas Park,Virginia,66040
20139,Osage County,Kansas,47300
8093,Park County,Colorado,52126
16049,Idaho County,Idaho,58996
22049,Jackson Parish,Louisiana,50335
51101,King William County,Virginia,71482
19067,Floyd County,Iowa,43948
21045,Casey County,Kentucky,51118
41001,Baker County,Oregon,60011
55003,Ashland County,Wisconsin,67323
27065,Kanabec County,Minnesota,65965
40095,Marshall County,Oklahoma,50908
21119,Knott County,Kentucky,49165
12029,Dixie County,Florida,77246
26053,Gogebic County,Michigan,79432
18165,Vermillion County,Indiana,67638
53055,San Juan County,Washington,57464
21127,Lawrence County,Kentucky,49127
12045,Gulf County,Florida,72824
51135,Nottoway County,Virginia,73101
31131,Otoe County,Nebraska,77944
29135,Moniteau County,Missouri,79192
56007,Carbon County,Wyoming,62838
27127,Redwood County,Minnesota,55744
27001,Aitkin County,Minnesota,78269
29065,Dent County,Missouri,51272
35057,Torrance County,New Mexico,55796
19145,Page County,Iowa,63878
5087,Madison County,Arkansas,65547
48371,Pecos County,Texas,66556
55129,Washburn County,Wisconsin,61316
30067,Park County,Montana,54679
18159,Tipton County,Indiana,52375
39067,Harrison County,Ohio,55479
29121,Macon County,Missouri,62328
51063,Floyd County,Virginia,60047
27135,Roseau County,Minnesota,64541
13027,Brooks County,Georgia,76692
8051,Gunnison County,Colorado,70269
26011,Arenac County,Michigan,73400
51051,Dickenson County,Virginia,64253
19121,Madison County,Iowa,75788
21103,Henry County,Kentucky,76965
22125,West Feliciana Parish,Louisiana,49801
45009,Bamberg County,South Carolina,66840
1065,Hale County,Alabama,53585
5021,Clay County,Arkansas,41955
55013,Burnett County,Wisconsin,66955
37121,Mitchell County,North Carolina,49333
19109,Kossuth County,Iowa,53223
19079,Hamilton County,Iowa,57444
40073,Kingfisher County,Oklahoma,73304
51011,Appomattox County,Virginia,66499
51830,Williamsburg,Virginia,48203
55077,Marquette County,Wisconsin,46209
27129,Renville County,Minnesota,42535
51077,Grayson County,Virginia,68402
55007,Bayfield County,Wisconsin,69156
12125,Union County,Florida,74966
28135,Tallahatchie County,Mississippi,52962
48255,Karnes County,Texas,64201
16047,Gooding County,Idaho,74913
17127,Massac County,Illinois,57411
27143,Sibley County,Minnesota,71462
45017,Calhoun County,South Carolina,54217
26113,Missaukee County,Michigan,77281
40023,Choctaw County,Oklahoma,49428
48353,Nolan County,Texas,40144
21225,Union County,Kentucky,62741
18013,Brown County,Indiana,64176
19023,Butler County,Iowa,75382
13161,Jeff Davis County,Georgia,53971
1029,Cleburne County,Alabama,46627
49037,San Juan County,Utah,75178
28147,Walthall County,Mississippi,50367
17015,Carroll County,Illinois,76134
39115,Morgan County,Ohio,49007
29073,Gasconade County,Missouri,43767
19129,Mills County,Iowa,51557
17139,Moultrie County,Illinois,50112
29117,Livingston County,Missouri,66377
20011,Bourbon County,Kansas,72355
46127,Union County,South Dakota,52658
22127,Winn Parish,Louisiana,49984
51125,Nelson County,Virginia,64208
22059,LaSalle Parish,Louisiana,50853
28013,Calhoun County,Mississippi,73721
37041,Chowan County,North Carolina,79415
12013,Calhoun County,Florida,64218
47153,Sequatchie County,Tennessee,63134
40035,Craig County,Oklahoma,70521
42057,Fulton County,Pennsylvania,67841
54087,Roane County,West Virginia,64668
39121,Noble County,Ohio,56169
47033,Crockett County,Tennessee,65971
48239,Jackson County,Texas,72786
39111,Monroe County,Ohio,54085
38079,Rolette County,North Dakota,60923
21191,Pendleton County,Kentucky,51565
17193,White County,Illinois,66137
13221,Oglethorpe County,Georgia,49247
21069,Fleming County,Kentucky,75566
54007,Braxton County,West Virginia,49968
21065,Estill County,Kentucky,44625
17189,Washington County,Illinois,62053
8071,Las Animas County,Colorado,51619
19085,Harrison County,Iowa,68331
31151,Saline County,Nebraska,54457
55107,Rusk County,Wisconsin,60223
48455,Trinity County,Texas,67322
48505,Zapata County,Texas,44051
12047,Hamilton County,Florida,53435
51043,Clarke County,Virginia,41477
56009,Converse County,Wyoming,63300
13093,Dooly County,Georgia,40363
21221,Trigg County,Kentucky,64086
8049,Grand County,Colorado,51013
29133,Mississippi County,Missouri,55240
17125,Mason County,Illinois,71750
28041,Greene County,Mississippi,74031
13251,Screven County,Georgia,71316
1075,Lamar County,Alabama,79675
12065,Jefferson County,Florida,79200
27043,Faribault County,Minnesota,79599
19005,Allamakee County,Iowa,75573
48351,Newton County,Texas,43831
2150,Kodiak Island Borough,Alaska,71752
27113,Pennington County,Minnesota,73055
46102,Oglala Lakota County,South Dakota,42360
18111,Newton County,Indiana,67827
6051,Mono County,California,64891
21123,LaRue County,Kentucky,43585
37173,Swain County,North Carolina,73965
19141,O'Brien County,Iowa,69818
29181,Ripley County,Missouri,54830
5079,Lincoln County,Arkansas,70739
13193,Macon County,Georgia,51893
13191,McIntosh County,Georgia,53562
1041,Crenshaw County,Alabama,55043
22013,Bienville Parish,Louisiana,50820
48389,Reeves County,Texas,42527
46027,Clay County,South Dakota,51234
54031,Hardy County,West Virginia,67336
29039,Cedar County,Missouri,50528
26039,Crawford County,Michigan,52843
40005,Atoka County,Oklahoma,46654
31185,York County,Nebraska,69984
17053,Ford County,Illinois,69208
40063,Hughes County,Oklahoma,52003
48115,Dawson County,Texas,40377
21135,Lewis County,Kentucky,46182
27159,Wadena County,Minnesota,46235
55099,Price County,Wisconsin,43998
48313,Madison County,Texas,71136
47015,Cannon County,Tennessee,64521
48279,Lamb County,Texas,57779
51690,Martinsville,Virginia,68272
30035,Glacier County,Montana,55542
2130,Ketchikan Gateway Borough,Alaska,76867
40099,Murray County,Oklahoma,72370
29151,Osage County,Missouri,44045
17061,Greene County,Illinois,79528
48093,Comanche County,Texas,54499
56015,Goshen County,Wyoming,62739
13159,Jasper County,Georgia,62733
37143,Perquimans County,North Carolina,45817
19029,Cass County,Iowa,71484
5061,Howard County,Arkansas,47215
17025,Clay County,Illinois,59313
54089,Summers County,West Virginia,50947
21025,Breathitt County,Kentucky,44095
48059,Callahan County,Texas,40019
29067,Douglas County,Missouri,44637
51610,Falls Church,Virginia,73756
47061,Grundy County,Tennessee,64227
1027,Clay County,Alabama,76655
54063,Monroe County,West Virginia,66799
21233,Webster County,Kentucky,71710
6105,Trinity County,California,78108
21109,Jackson County,Kentucky,71230
1023,Choctaw County,Alabama,41514
29223,Wayne County,Missouri,55834
21175,Morgan County,Kentucky,43178
5065,Izard County,Arkansas,62762
20085,Jackson County,Kansas,62784
47161,Stewart County,Tennessee,77601
1119,Sumter County,Alabama,71207
55011,Buffalo County,Wisconsin,79129
12043,Glades County,Florida,41537
17017,Cass County,Illinois,56948
39163,Vinton County,Ohio,58251
13049,Charlton County,Georgia,67159
27071,Koochiching County,Minnesota,60969
51113,Madison County,Virginia,40902
48487,Wilbarger County,Texas,57738
20001,Allen County,Kansas,60987
8081,Moffat County,Colorado,70478
35007,Colfax County,New Mexico,58855
26141,Presque Isle County,Michigan,61707
40061,Haskell County,Oklahoma,41411
30003,Big Horn County,Montana,55928
18131,Pulaski County,Indiana,79040
19197,Wright County,Iowa,58315
37137,Pamlico County,North Carolina,70595
21153,Magoffin County,Kentucky,40110
16043,Fremont County,Idaho,61477
28005,Amite County,Mississippi,56920
53051,Pend Oreille County,Washington,57343
1035,Conecuh County,Alabama,68900
16041,Franklin County,Idaho,51307
13053,Chattahoochee County,Georgia,44656
47007,Bledsoe County,Tennessee,62622
29063,DeKalb County,Missouri,64031
48343,Morris County,Texas,41320
21033,Caldwell County,Kentucky,76744
21031,Butler County,Kentucky,76552
13023,Bleckley County,Georgia,64044
51007,Amelia County,Virginia,65381
48445,Terry County,Texas,52511
5081,Little River County,Arkansas,79069
37187,Washington County,North Carolina,53888
19007,Appanoose County,Iowa,55252
16079,Shoshone County,Idaho,49250
18125,Pike County,Indiana,53224
17087,Johnson County,Illinois,79465
49027,Millard County,Utah,55383
21159,Martin County,Kentucky,49577
17129,Menard County,Illinois,51887
19175,Union County,Iowa,66750
5137,Stone County,Arkansas,73962
51111,Lunenburg County,Virginia,61528
28077,Lawrence County,Mississippi,67908
5041,Desha County,Arkansas,66603
13079,Crawford County,Georgia,46158
21219,Todd County,Kentucky,46652
21197,Powell County,Kentucky,65854
29017,Bollinger County,Missouri,41360
18009,Blackford County,Indiana,70355
48387,Red River County,Texas,64435
29123,Madison County,Missouri,60740
48063,Camp County,Texas,44924
40107,Okfuskee County,Oklahoma,52137
28161,Yalobusha County,Mississippi,66295
29115,Linn County,Missouri,50945
19037,Chickasaw County,Iowa,62802
19075,Grundy County,Iowa,70600
51037,Charlotte County,Virginia,65276
5049,Fulton County,Arkansas,59368
8099,Prowers County,Colorado,70776
29011,Barton County,Missouri,52960
20115,Marion County,Kansas,42562
51133,Northumberland County,Virginia,57184
8007,Archuleta County,Colorado,77692
48507,Zavala County,Texas,44836
17123,Marshall County,Illinois,49594
28111,Perry County,Mississippi,57089
51131,Northampton County,Virginia,77571
51735,Poquoson,Virginia,57302
27023,Chippewa County,Minnesota,49815
21061,Edmonson County,Kentucky,66210
46079,Lake County,South Dakota,59688
56003,Big Horn County,Wyoming,72078
29139,Montgomery County,Missouri,59554
19165,Shelby County,Iowa,48577
21011,Bath County,Kentucky,45783
47101,Lewis County,Tennessee,52121
30017,Custer County,Montana,70830
28065,Jefferson Davis County,Mississippi,62087
19035,Cherokee County,Iowa,69856
22065,Madison Parish,Louisiana,72690
51081,Greensville County,Virginia,60491
21229,Washington County,Kentucky,43644
48297,Live Oak County,Texas,42811
51183,Sussex County,Virginia,56360
8105,Rio Grande County,Colorado,55809
54023,Grant County,West Virginia,74990
19119,Lyon County,Iowa,71357
40149,Washita County,Oklahoma,57534
17185,Wabash County,Illinois,61242
47039,Decatur County,Tennessee,70055
37073,Gates County,North Carolina,73050
47121,Meigs County,Tennessee,55030
48131,Duval County,Texas,68548
27033,Cottonwood County,Minnesota,53115
12037,Franklin County,Florida,76608
35051,Sierra County,New Mexico,50778
13149,Heard County,Georgia,74814
38071,Ramsey County,North Dakota,61680
13235,Pulaski County,Georgia,43912
47087,Jackson County,Tennessee,77671
26071,Iron County,Michigan,62004
30043,Jefferson County,Montana,54079
30027,Fergus County,Montana,71326
16073,Owyhee County,Idaho,65279
22123,West Carroll Parish,Louisiana,53006
40103,Noble County,Oklahoma,63637
26085,Lake County,Michigan,41008
30089,Sanders County,Montana,47067
41049,Morrow County,Oregon,77117
5017,Chicot County,Arkansas,52101
1131,Wilcox County,Alabama,63341
31013,Box Butte County,Nebraska,63608
19115,Louisa County,Iowa,44887
53059,Skamania County,Washington,54591
5011,Bradley County,Arkansas,77540
48475,Ward County,Texas,63619
40127,Pushmataha County,Oklahoma,72389
51057,Essex County,Virginia,49417
13005,Bacon County,Georgia,55115
30083,Richland County,Montana,69253
38003,Barnes County,North Dakota,46466
21087,Green County,Kentucky,71383
5109,Pike County,Arkansas,75455
51103,Lancaster County,Virginia,72485
27165,Watonwan County,Minnesota,71086
30085,Roosevelt County,Montana,62205
38099,Walsh County,North Dakota,42549
19081,Hancock County,Iowa,60608
28103,Noxubee County,Mississippi,47245
48379,Rains County,Texas,53866
26097,Mackinac County,Michigan,57831
21131,Leslie County,Kentucky,58265
31145,Red Willow County,Nebraska,49491
29149,Oregon County,Missouri,46378
40069,Johnston County,Oklahoma,58006
21041,Carroll County,Kentucky,72552
5127,Scott County,Arkansas,60452
17035,Cumberland County,Illinois,72230
37005,Alleghany County,North Carolina,41094
13043,Candler County,Georgia,60080
27121,Pope County,Minnesota,78544
1037,Coosa County,Alabama,64969
48127,Dimmit County,Texas,74855
22091,St. Helena Parish,Louisiana,67242
16021,Boundary County,Idaho,43231
13109,Evans County,Georgia,78196
48357,Ochiltree County,Texas,54832
31041,Custer County,Nebraska,44498
27075,Lake County,Minnesota,76921
40077,Latimer County,Oklahoma,69688
13281,Towns County,Georgia,77473
51119,Middlesex County,Virginia,76319
49015,Emery County,Utah,50176
48031,Blanco County,Texas,67522
19131,Mitchell County,Iowa,53369
1085,Lowndes County,Alabama,65632
19077,Guthrie County,Iowa,76309
21171,Monroe County,Kentucky,74428
21187,Owen County,Kentucky,45500
48159,Franklin County,Texas,49275
1011,Bullock County,Alabama,40038
18025,Crawford County,Indiana,42156
37043,Clay County,North Carolina,47041
26001,Alcona County,Michigan,59547
28143,Tunica County,Mississippi,61349
40105,Nowata County,Oklahoma,78092
19189,Winnebago County,Iowa,76837
28097,Montgomery County,Mississippi,55428
19069,Franklin County,Iowa,65693
13099,Early County,Georgia,47495
18155,Switzerland County,Indiana,52179
48077,Clay County,Texas,53451
31089,Holt County,Nebraska,47442
31037,Colfax County,Nebraska,47414
19137,Montgomery County,Iowa,69208
13173,Lanier County,Georgia,73446
25019,Nantucket,Massachusetts,42869
28015,Carroll County,Mississippi,47682
48403,Sabine County,Texas,77764
29079,Grundy County,Missouri,47635
49023,Juab County,Utah,57466
5105,Perry County,Arkansas,59474
29093,Iron County,Missouri,66131
